productCode,productName,customerName,orderDate,total_price
S700_4002,"American Airlines: MD-11S","Tekni Collectables Inc.",2005-04-03,799.56
S32_4289,"1928 Ford Phaeton Deluxe","Rovelli Gifts",2004-11-12,799.40
S10_2016,"1996 Moto Guzzi 1100i","Kelly's Gift Shop",2005-04-01,799.28
S32_4485,"1974 Ducati 350 Mk3 Desmo","UK Collectables, Ltd.",2005-04-08,799.02
S18_4933,"1957 Ford Thunderbird","Handji Gifts& Co",2004-09-01,798.28
S18_1367,"1936 Mercedes-Benz 500K Special Roadster","Auto Associés & Cie.",2004-10-11,797.30
S50_1392,"Diamond T620 Semi-Skirted Tanker","Reims Collectables",2004-12-15,796.40
S700_3962,"The Queen Mary","Québec Home Shopping Network",2004-06-17,795.51
S24_1628,"1966 Shelby Cobra 427 S/C","Muscle Machine Inc",2003-12-02,795.43
S24_4048,"1992 Porsche Cayenne Turbo Silver","Blauer See Auto, Co.",2004-03-15,794.88
S72_1253,"Boeing X-32A JSF","Mini Creations Ltd.",2003-08-10,794.56
S72_1253,"Boeing X-32A JSF","Tokyo Collectables, Ltd",2004-11-23,794.56
S24_3420,"1937 Horch 930V Limousine","Rovelli Gifts",2004-11-12,791.70
S18_2432,"1926 Ford Fire Engine","Diecast Classics Inc.",2004-08-19,791.28
S24_4278,"1900s Vintage Tri-Plane","Tekni Collectables Inc.",2005-04-03,791.16
S18_2432,"1926 Ford Fire Engine","Iberia Gift Imports, Corp.",2003-11-14,790.01
S24_3371,"1971 Alpine Renault 1600s","Auto Canal+ Petit",2004-01-15,789.90
S32_4289,"1928 Ford Phaeton Deluxe","Souveniers And Things Co.",2004-12-17,789.74
S24_3420,"1937 Horch 930V Limousine","Alpha Cognac",2003-11-08,789.00
S24_1628,"1966 Shelby Cobra 427 S/C","Online Diecast Creations Co.",2003-11-20,788.80
S700_2834,"ATA: B757-300","Enaco Distributors",2004-11-24,787.84
S32_4289,"1928 Ford Phaeton Deluxe","Norway Gifts By Mail, Co.",2004-08-21,787.02
S18_2957,"1934 Ford V8 Coupe","Scandinavian Gift Ideas",2004-09-08,786.94
S72_1253,"Boeing X-32A JSF","Rovelli Gifts",2003-02-17,786.60
S72_1253,"Boeing X-32A JSF",giftsbymail.co.uk,2004-11-01,786.60
S18_3320,"1917 Maxwell Touring Car","Euro+ Shopping Channel",2004-04-29,785.70
S24_1444,"1970 Dodge Coronet","Euro+ Shopping Channel",2004-12-10,784.98
S18_2949,"1913 Ford Model T Speedster","Euro+ Shopping Channel",2004-04-29,784.17
S24_3856,"1956 Porsche 356A Coupe","Men 'R' US Retailers, Ltd.",2003-10-11,783.60
S24_3949,"Corsair F4U ( Bird Cage)","Rovelli Gifts",2004-11-12,783.44
S24_1046,"1970 Chevy Chevelle SS 454","Souveniers And Things Co.",2005-05-29,783.38
S18_3782,"1957 Vespa GS150","Suominen Souveniers",2005-01-06,783.30
S32_1374,"1997 BMW F650 ST","Kelly's Gift Shop",2005-04-01,783.12
S24_2011,"18th century schooner","La Rochelle Gifts",2004-10-29,782.81
S18_3259,"Collectable Wooden Train",giftsbymail.co.uk,2004-03-20,782.48
S32_1374,"1997 BMW F650 ST","Kelly's Gift Shop",2003-11-11,782.10
S32_1374,"1997 BMW F650 ST","Gift Ideas Corp.",2004-12-04,782.10
S18_1749,"1917 Grand Touring Sedan","Euro+ Shopping Channel",2005-02-10,782.00
S50_4713,"2002 Yamaha YZR M1","Salzburg Collectables",2004-11-24,781.10
S24_3371,"1971 Alpine Renault 1600s","Suominen Souveniers",2005-01-06,780.75
S700_2834,"ATA: B757-300","Clover Collections, Co.",2004-09-16,780.71
S10_4962,"1962 LanciaA Delta 16V","Volvo Model Replicas, Co",2004-11-19,780.06
S18_1889,"1948 Porsche 356-A Roadster","Collectables For Less Inc.",2003-09-05,779.24
S18_3856,"1941 Chevrolet Special Deluxe Cabriolet","Men 'R' US Retailers, Ltd.",2004-01-09,779.20
S18_4933,"1957 Ford Thunderbird","Down Under Souveniers, Inc",2004-06-03,778.31
S24_3420,"1937 Horch 930V Limousine","Norway Gifts By Mail, Co.",2004-08-21,777.79
S12_2823,"2002 Suzuki XREO","Tekni Collectables Inc.",2004-05-18,777.18
S24_1046,"1970 Chevy Chevelle SS 454","Euro+ Shopping Channel",2004-10-16,776.05
S24_1578,"1997 BMW R 1100 S","Land of Toys Inc.",2003-02-24,775.36
S18_2625,"1936 Harley Davidson El Knucklehead","Mini Classics",2004-10-15,775.36
S18_2625,"1936 Harley Davidson El Knucklehead","Tokyo Collectables, Ltd",2004-11-23,775.36
S24_2022,"1938 Cadillac V-16 Presidential Limousine","AV Stores, Co.",2004-11-17,774.18
S18_2432,"1926 Ford Fire Engine","Handji Gifts& Co",2004-06-15,774.15
S12_3990,"1970 Plymouth Hemi Cuda","Salzburg Collectables",2004-11-24,774.10
S24_1046,"1970 Chevy Chevelle SS 454","Kelly's Gift Shop",2003-07-07,773.89
S18_3136,"18th Century Vintage Horse Carriage","Euro+ Shopping Channel",2004-04-29,772.83
S18_3856,"1941 Chevrolet Special Deluxe Cabriolet","Extreme Desk Decorations, Ltd",2004-03-30,771.75
S24_1444,"1970 Dodge Coronet","Heintze Collectables",2004-10-22,771.60
S24_3371,"1971 Alpine Renault 1600s","Motor Mint Distributors Inc.",2004-11-17,771.54
S24_3949,"Corsair F4U ( Bird Cage)","Alpha Cognac",2003-11-08,769.80
S72_3212,"Pont Yacht","Petit Auto",2004-07-21,769.80
S24_1628,"1966 Shelby Cobra 427 S/C","Herkku Gifts",2003-11-12,769.76
S18_4933,"1957 Ford Thunderbird","The Sharp Gifts Warehouse",2005-04-22,769.68
S700_2834,"ATA: B757-300","Herkku Gifts",2003-11-18,768.88
S32_3207,"1950's Chicago Surface Lines Streetcar","Iberia Gift Imports, Corp.",2003-11-14,767.39
S32_1374,"1997 BMW F650 ST","Enaco Distributors",2004-11-24,767.12
S10_1678,"1969 Harley Davidson Ultimate Chopper","UK Collectables, Ltd.",2005-04-08,766.53
S24_1578,"1997 BMW R 1100 S","Herkku Gifts",2003-11-18,766.40
S18_3782,"1957 Vespa GS150","Online Mini Collectables",2004-08-02,765.94
S10_1678,"1969 Harley Davidson Ultimate Chopper","Herkku Gifts",2003-11-18,765.60
S12_4675,"1969 Dodge Charger","Blauer See Auto, Co.",2003-10-04,764.64
S72_3212,"Pont Yacht",Gifts4AllAges.com,2005-05-06,764.40
S24_4258,"1936 Chrysler Airflow","Mini Wheels Co.",2004-11-18,763.52
S18_3136,"18th Century Vintage Horse Carriage",GiftsForHim.com,2005-04-29,763.38
S24_3949,"Corsair F4U ( Bird Cage)","Toys of Finland, Co.",2003-10-06,762.97
S24_1444,"1970 Dodge Coronet","Muscle Machine Inc",2003-06-03,762.90
S18_3685,"1948 Porsche Type 356 Roadster","Reims Collectables",2004-11-24,762.90
S18_3320,"1917 Maxwell Touring Car","Mini Wheels Co.",2004-11-18,761.92
S18_2949,"1913 Ford Model T Speedster","Mini Wheels Co.",2004-11-18,761.84
S12_3380,"1968 Dodge Charger","Scandinavian Gift Ideas",2005-03-03,761.04
S18_2957,"1934 Ford V8 Coupe","Online Diecast Creations Co.",2004-11-04,760.76
S18_2870,"1999 Indy 500 Monte Carlo SS","Motor Mint Distributors Inc.",2003-03-10,760.32
S72_3212,"Pont Yacht","Mini Creations Ltd.",2003-11-14,760.00
S18_3029,"1999 Yamaha Speed Boat","Extreme Desk Decorations, Ltd",2004-03-30,758.70
S18_4027,"1970 Triumph Spitfire","Diecast Classics Inc.",2004-07-20,758.34
S10_1678,"1969 Harley Davidson Ultimate Chopper","Diecast Classics Inc.",2004-11-02,757.98
S18_1589,"1965 Aston Martin DB5","Collectable Mini Designs Co.",2004-02-26,757.82
S700_3505,"The Titanic","Classic Legends Inc.",2004-11-21,757.26
S24_4278,"1900s Vintage Tri-Plane","Royal Canadian Collectables, Ltd.",2004-04-02,756.36
S50_1514,"1962 City of Detroit Streetcar","Heintze Collectables",2004-10-22,755.70
S18_2248,"1911 Ford Town Car","Signal Gift Stores",2003-05-21,755.56
S18_3685,"1948 Porsche Type 356 Roadster","Motor Mint Distributors Inc.",2003-03-10,754.44
S700_1138,"The Schooner Bluenose","Euro+ Shopping Channel",2003-09-28,754.00
S18_4933,"1957 Ford Thunderbird","Heintze Collectables",2003-10-17,752.64
S18_4933,"1957 Ford Thunderbird","Mini Caravy",2004-04-13,752.64
S18_4668,"1939 Cadillac Limousine","Auto Associés & Cie.",2004-10-11,752.59
S18_4668,"1939 Cadillac Limousine","Mini Gifts Distributors Ltd.",2004-10-21,752.59
S18_1367,"1936 Mercedes-Benz 500K Special Roadster","Saveley & Henriot, Co.",2004-03-02,752.10
S24_4620,"1961 Chevrolet Impala","Euro+ Shopping Channel",2004-12-07,751.80
S18_1367,"1936 Mercedes-Benz 500K Special Roadster","Mini Gifts Distributors Ltd.",2003-11-12,751.57
S72_1253,"Boeing X-32A JSF","Oulu Toy Supplies, Inc.",2005-01-31,751.40
S72_3212,"Pont Yacht","Mini Gifts Distributors Ltd.",2003-08-08,751.36
S32_4289,"1928 Ford Phaeton Deluxe","Tekni Collectables Inc.",2005-04-03,751.20
S18_1984,"1995 Honda Civic","Toys of Finland, Co.",2005-02-09,751.08
S700_3962,"The Queen Mary","Classic Legends Inc.",2004-11-21,750.78
S24_1785,"1928 British Royal Navy Airplane","Clover Collections, Co.",2004-09-16,750.61
S50_1514,"1962 City of Detroit Streetcar","Mini Creations Ltd.",2003-11-14,749.76
S700_2047,"HMS Bounty","Extreme Desk Decorations, Ltd",2004-03-30,749.52
S72_3212,"Pont Yacht","Land of Toys Inc.",2004-05-07,749.14
S18_2432,"1926 Ford Fire Engine","Mini Gifts Distributors Ltd.",2004-03-11,748.72
S24_4258,"1936 Chrysler Airflow","Souveniers And Things Co.",2003-07-16,747.92
S24_4258,"1936 Chrysler Airflow","Collectables For Less Inc.",2005-01-20,747.92
S32_3522,"1996 Peterbilt 379 Stake Bed with Outrigger","Mini Gifts Distributors Ltd.",2005-02-17,747.89
S18_1129,"1993 Mazda RX-7","Toys of Finland, Co.",2005-02-09,747.36
S18_2581,"P-51-D Mustang","Kelly's Gift Shop",2003-11-11,745.11
S24_1444,"1970 Dodge Coronet","Iberia Gift Imports, Corp.",2003-11-14,743.86
S18_2581,"P-51-D Mustang","Gift Depot Inc.",2004-06-28,743.38
S12_3148,"1969 Corvair Monza","Diecast Classics Inc.",2004-07-20,743.34
S18_1367,"1936 Mercedes-Benz 500K Special Roadster","Mini Gifts Distributors Ltd.",2004-10-21,742.39
S32_3522,"1996 Peterbilt 379 Stake Bed with Outrigger","Scandinavian Gift Ideas",2004-09-08,742.00
S72_1253,"Boeing X-32A JSF","Reims Collectables",2005-03-30,741.96
S18_1367,"1936 Mercedes-Benz 500K Special Roadster","Australian Collectables, Ltd",2003-11-21,741.76
S700_2047,"HMS Bounty","The Sharp Gifts Warehouse",2005-04-01,741.33
S18_1342,"1937 Lincoln Berline","Lyon Souveniers",2004-12-09,739.71
S24_2022,"1938 Cadillac V-16 Presidential Limousine","Mini Gifts Distributors Ltd.",2004-10-21,738.82
S18_2581,"P-51-D Mustang","Diecast Classics Inc.",2004-11-02,737.55
S700_2824,"1982 Camaro Z28","Super Scale Inc.",2004-05-04,737.37
S24_2000,"1960 BSA Gold Star DBD34","Gift Depot Inc.",2004-06-28,737.33
S24_3371,"1971 Alpine Renault 1600s","Salzburg Collectables",2005-05-17,737.24
S32_1374,"1997 BMW F650 ST","Diecast Classics Inc.",2004-11-02,737.19
S18_4933,"1957 Ford Thunderbird","Euro+ Shopping Channel",2004-10-16,736.89
S32_1268,"1980’s GM Manhattan Express","Super Scale Inc.",2004-05-04,736.74
S18_3232,"1992 Ferrari 360 Spider red","Mini Caravy",2005-04-14,736.65
S32_3207,"1950's Chicago Surface Lines Streetcar","Euro+ Shopping Channel",2003-01-31,735.15
S24_3420,"1937 Horch 930V Limousine","Toys of Finland, Co.",2003-10-06,735.15
S50_1341,"1930 Buick Marquette Phaeton","Osaka Souveniers Co.",2004-01-12,734.40
S18_3278,"1969 Dodge Super Bee","Euro+ Shopping Channel",2003-12-02,734.14
S18_3259,"Collectable Wooden Train","Mini Gifts Distributors Ltd.",2005-03-23,734.08
S700_2047,"HMS Bounty","Classic Gift Ideas, Inc",2004-10-14,733.23
S32_3522,"1996 Peterbilt 379 Stake Bed with Outrigger","Mini Gifts Distributors Ltd.",2004-03-11,733.04
S24_3151,"1912 Ford Model T Delivery Wagon","Stylish Desk Decors, Co.",2003-06-12,732.87
S18_3320,"1917 Maxwell Touring Car",GiftsForHim.com,2005-04-29,732.15
S32_1268,"1980’s GM Manhattan Express","Mini Auto Werke",2003-10-21,731.92
S18_2432,"1926 Ford Fire Engine","Scandinavian Gift Ideas",2004-09-08,731.64
S18_1889,"1948 Porsche 356-A Roadster","Signal Gift Stores",2004-08-06,731.50
S50_1514,"1962 City of Detroit Streetcar","Mini Gifts Distributors Ltd.",2004-08-20,731.12
S12_1666,"1958 Setra Bus","Euro+ Shopping Channel",2005-05-31,729.84
S18_2949,"1913 Ford Model T Speedster","Souveniers And Things Co.",2003-07-16,729.44
S24_4620,"1961 Chevrolet Impala","Toys of Finland, Co.",2004-09-30,729.19
S24_4048,"1992 Porsche Cayenne Turbo Silver","Euro+ Shopping Channel",2005-03-15,728.63
S10_4698,"2003 Harley-Davidson Eagle Drag Bike","Technics Stores Inc.",2005-01-05,728.16
S32_3207,"1950's Chicago Surface Lines Streetcar","Euro+ Shopping Channel",2005-02-22,727.09
S18_2957,"1934 Ford V8 Coupe","Australian Collectors, Co.",2004-11-29,727.08
S18_4522,"1904 Buick Runabout","Québec Home Shopping Network",2004-06-17,726.75
S700_2047,"HMS Bounty","Double Decker Gift Stores, Ltd",2003-11-14,725.04
S24_2300,"1962 Volkswagen Microbus","Handji Gifts& Co",2004-02-04,724.57
S32_1268,"1980’s GM Manhattan Express","Corrida Auto Replicas, Ltd",2004-11-01,724.24
S700_2047,"HMS Bounty","Men 'R' US Retailers, Ltd.",2004-01-09,724.16
S32_3522,"1996 Peterbilt 379 Stake Bed with Outrigger","Euro+ Shopping Channel",2004-12-10,723.94
S50_1341,"1930 Buick Marquette Phaeton","La Rochelle Gifts",2004-07-23,722.70
S24_2011,"18th century schooner","Volvo Model Replicas, Co",2004-11-09,722.58
S72_3212,"Pont Yacht","Saveley & Henriot, Co.",2004-01-02,720.75
S18_3136,"18th Century Vintage Horse Carriage","Collectables For Less Inc.",2005-01-20,720.48
S24_3371,"1971 Alpine Renault 1600s","Vida Sport, Ltd",2004-02-22,720.02
S700_3167,"F/A 18 Hornet 1/72","Kelly's Gift Shop",2003-11-11,720.00
S700_3167,"F/A 18 Hornet 1/72","King Kong Collectables, Co.",2003-11-15,720.00
S50_4713,"2002 Yamaha YZR M1","Microscale Inc.",2004-11-03,717.57
S18_1662,"1980s Black Hawk Helicopter","Stylish Desk Decors, Co.",2004-12-03,717.50
S24_3151,"1912 Ford Model T Delivery Wagon","Québec Home Shopping Network",2004-06-17,716.94
S24_2022,"1938 Cadillac V-16 Presidential Limousine","Australian Collectables, Ltd",2003-11-21,716.80
S18_2248,"1911 Ford Town Car","Down Under Souveniers, Inc",2004-06-03,716.17
S24_2022,"1938 Cadillac V-16 Presidential Limousine","Auto Associés & Cie.",2004-10-11,715.87
S32_3207,"1950's Chicago Surface Lines Streetcar","Land of Toys Inc.",2004-09-08,715.80
S18_1342,"1937 Lincoln Berline","Souveniers And Things Co.",2003-07-16,715.04
S18_1342,"1937 Lincoln Berline","Collectables For Less Inc.",2005-01-20,715.04
S50_1341,"1930 Buick Marquette Phaeton","Technics Stores Inc.",2003-10-28,714.78
S18_2432,"1926 Ford Fire Engine","Stylish Desk Decors, Co.",2003-11-06,714.60
S18_2870,"1999 Indy 500 Monte Carlo SS","Reims Collectables",2004-11-24,712.80
S24_3949,"Corsair F4U ( Bird Cage)","Tekni Collectables Inc.",2005-04-03,712.44
S24_3371,"1971 Alpine Renault 1600s","UK Collectables, Ltd.",2004-06-01,711.48
S24_1046,"1970 Chevy Chevelle SS 454","Norway Gifts By Mail, Co.",2003-10-05,711.37
S32_1374,"1997 BMW F650 ST","Land of Toys Inc.",2003-02-24,711.20
S18_4522,"1904 Buick Runabout","Tokyo Collectables, Ltd",2005-01-26,710.91
S50_4713,"2002 Yamaha YZR M1","Vitachrome Inc.",2004-04-05,710.28
S32_2206,"1982 Ducati 996 R","Corporate Gift Ideas Co.",2003-10-10,709.74
S24_3816,"1940 Ford Delivery Sedan","Extreme Desk Decorations, Ltd",2004-03-30,709.47
S32_3207,"1950's Chicago Surface Lines Streetcar","La Corne D'abondance, Co.",2004-11-20,708.36
S700_2610,"The USS Constitution Ship","CAF Imports",2003-11-07,707.63
S24_4620,"1961 Chevrolet Impala","Microscale Inc.",2004-11-03,705.69
S24_2300,"1962 Volkswagen Microbus","Volvo Model Replicas, Co",2004-11-19,705.42
S18_1129,"1993 Mazda RX-7","Motor Mint Distributors Inc.",2003-03-10,704.88
S24_2887,"1952 Citroen-15CV","Signal Gift Stores",2004-11-29,704.64
S18_2238,"1998 Chrysler Plymouth Prowler","Classic Legends Inc.",2003-04-04,704.05
S700_3167,"F/A 18 Hornet 1/72","Salzburg Collectables",2004-11-24,704.00
S18_2248,"1911 Ford Town Car","Handji Gifts& Co",2004-09-01,703.50
S700_4002,"American Airlines: MD-11S","King Kong Collectables, Co.",2003-11-15,703.30
S50_4713,"2002 Yamaha YZR M1","Lyon Souveniers",2004-12-09,702.99
S24_3432,"2002 Chevy Corvette","Gift Depot Inc.",2003-11-05,702.48
S12_3990,"1970 Plymouth Hemi Cuda","Euro+ Shopping Channel",2003-12-02,702.24
S32_1268,"1980’s GM Manhattan Express","Québec Home Shopping Network",2005-05-01,702.09
S700_1938,"The Mayflower","Amica Models & Co.",2004-09-09,701.55
S18_2581,"P-51-D Mustang","King Kong Collectables, Co.",2003-11-15,701.20
S32_4485,"1974 Ducati 350 Mk3 Desmo",Gifts4AllAges.com,2004-06-30,700.07
S10_2016,"1996 Moto Guzzi 1100i","Euro+ Shopping Channel",2005-05-13,699.36
S50_1341,"1930 Buick Marquette Phaeton","Reims Collectables",2005-03-30,699.12
S72_3212,"Pont Yacht","Scandinavian Gift Ideas",2003-10-23,698.88
S24_1444,"1970 Dodge Coronet","La Rochelle Gifts",2005-05-31,698.75
S24_4620,"1961 Chevrolet Impala","Toms Spezialitäten, Ltd",2003-11-20,698.49
S18_3482,"1976 Ford Gran Torino","Volvo Model Replicas, Co",2004-11-03,698.20
S32_2509,"1954 Greyhound Scenicruiser","Muscle Machine Inc",2003-06-03,697.95
S18_2248,"1911 Ford Town Car","The Sharp Gifts Warehouse",2005-04-22,697.44
S18_4668,"1939 Cadillac Limousine","Vitachrome Inc.",2004-11-05,697.34
S32_2509,"1954 Greyhound Scenicruiser","Mini Gifts Distributors Ltd.",2004-03-11,696.92
S32_3522,"1996 Peterbilt 379 Stake Bed with Outrigger","Down Under Souveniers, Inc",2005-03-11,696.85
S32_2509,"1954 Greyhound Scenicruiser","Euro+ Shopping Channel",2005-02-22,696.41
S24_1444,"1970 Dodge Coronet","Vitachrome Inc.",2004-11-05,695.94
S700_2824,"1982 Camaro Z28","Mini Auto Werke",2003-10-21,695.92
S18_3278,"1969 Dodge Super Bee","Microscale Inc.",2004-11-03,694.71
S18_1889,"1948 Porsche 356-A Roadster","Australian Collectors, Co.",2004-11-24,694.54
S700_3505,"The Titanic","La Rochelle Gifts",2004-10-29,694.19
S700_2466,"America West Airlines B757-200","Gift Ideas Corp.",2003-06-16,694.08
S50_1514,"1962 City of Detroit Streetcar","Euro+ Shopping Channel",2003-01-31,693.03
S50_1514,"1962 City of Detroit Streetcar","Euro+ Shopping Channel",2003-09-28,693.03
S24_3371,"1971 Alpine Renault 1600s","Anna's Decorations, Ltd",2003-11-04,692.51
S24_1628,"1966 Shelby Cobra 427 S/C","AV Stores, Co.",2003-03-18,692.32
S24_1628,"1966 Shelby Cobra 427 S/C","Euro+ Shopping Channel",2004-01-16,692.32
S10_2016,"1996 Moto Guzzi 1100i","Tekni Collectables Inc.",2004-05-18,692.22
S10_2016,"1996 Moto Guzzi 1100i","Australian Gift Network, Co",2005-02-02,692.22
S18_2795,"1928 Mercedes-Benz SSK","Euro+ Shopping Channel",2003-12-03,691.90
S700_2834,"ATA: B757-300","King Kong Collectables, Co.",2003-12-01,690.54
S24_1628,"1966 Shelby Cobra 427 S/C","Handji Gifts& Co",2004-09-01,690.20
S700_3505,"The Titanic",giftsbymail.co.uk,2004-03-20,689.20
S72_3212,"Pont Yacht","Royal Canadian Collectables, Ltd.",2004-08-20,687.96
S18_4522,"1904 Buick Runabout","Classic Legends Inc.",2004-11-21,687.24
S18_3782,"1957 Vespa GS150","Anna's Decorations, Ltd",2003-11-04,686.92
S24_3816,"1940 Ford Delivery Sedan","Stylish Desk Decors, Co.",2003-06-12,686.79
S18_3782,"1957 Vespa GS150","Toys of Finland, Co.",2004-09-30,683.87
S24_1444,"1970 Dodge Coronet","Euro+ Shopping Channel",2005-02-22,683.80
S24_3969,"1936 Mercedes Benz 500k Roadster","Mini Gifts Distributors Ltd.",2004-10-21,683.57
S72_1253,"Boeing X-32A JSF","Scandinavian Gift Ideas",2003-10-23,683.36
S32_3522,"1996 Peterbilt 379 Stake Bed with Outrigger","Technics Stores Inc.",2003-07-24,682.55
S32_3522,"1996 Peterbilt 379 Stake Bed with Outrigger","Dragon Souveniers, Ltd.",2003-09-19,682.55
S32_2509,"1954 Greyhound Scenicruiser","Iberia Gift Imports, Corp.",2003-11-14,682.37
S700_1691,"American Airlines: B767-300","Kelly's Gift Shop",2003-11-11,682.29
S32_2509,"1954 Greyhound Scenicruiser","Marta's Replicas Co.",2004-10-13,681.80
S700_3505,"The Titanic","Danish Wholesale Imports",2004-11-10,681.12
S18_3278,"1969 Dodge Super Bee","Toms Spezialitäten, Ltd",2003-11-20,680.31
S72_3212,"Pont Yacht","Enaco Distributors",2003-11-26,680.26
S10_4757,"1972 Alfa Romeo GTA",Gifts4AllAges.com,2004-09-10,680.00
S24_1444,"1970 Dodge Coronet","Marta's Replicas Co.",2004-10-13,679.70
S24_3816,"1940 Ford Delivery Sedan","Classic Gift Ideas, Inc",2004-10-14,679.23
S700_1938,"The Mayflower","Super Scale Inc.",2003-11-26,679.04
S700_1938,"The Mayflower",giftsbymail.co.uk,2004-03-20,679.04
S18_1097,"1940 Ford Pickup Truck","Tokyo Collectables, Ltd",2004-06-15,679.02
S18_2625,"1936 Harley Davidson El Knucklehead","Daedalus Designs Imports",2003-11-11,678.44
S24_2022,"1938 Cadillac V-16 Presidential Limousine","Mini Gifts Distributors Ltd.",2003-11-12,677.79
S18_3232,"1992 Ferrari 360 Spider red","Oulu Toy Supplies, Inc.",2004-04-12,677.35
S12_4675,"1969 Dodge Charger","Toys of Finland, Co.",2005-02-09,677.16
S18_2248,"1911 Ford Town Car","Souveniers And Things Co.",2005-05-29,676.78
S24_1444,"1970 Dodge Coronet","Euro+ Shopping Channel",2003-01-31,676.26
S24_1578,"1997 BMW R 1100 S","Australian Gift Network, Co",2005-02-02,676.20
S32_3522,"1996 Peterbilt 379 Stake Bed with Outrigger","Saveley & Henriot, Co.",2003-11-25,675.51
S32_2509,"1954 Greyhound Scenicruiser","Euro+ Shopping Channel",2003-01-31,675.35
S32_3522,"1996 Peterbilt 379 Stake Bed with Outrigger","Stylish Desk Decors, Co.",2003-11-06,674.88
S72_3212,"Pont Yacht","Euro+ Shopping Channel",2003-09-28,674.31
S18_3029,"1999 Yamaha Speed Boat","The Sharp Gifts Warehouse",2005-04-01,673.56
S18_3278,"1969 Dodge Super Bee","Auto Canal+ Petit",2004-05-26,673.02
S24_3816,"1940 Ford Delivery Sedan","The Sharp Gifts Warehouse",2005-04-01,671.76
